m.missiontype	m.startyear	m.platform	m.missionnumber	f.serialnumber	c.catchsampleid	specimenid	individualproducttype	individualweight	individualvolume	lengthresolution	length	fat	fatpercent	sex	maturationstage	specialstage	eggstage	moultingstage	spawningfrequency	stomachfillfield	stomachfilllab	digestion	liver	liverparasite	gillworms	swollengills	fungusheart	fungusspores	fungusouter	blackspot	vertebraecount	agingstructureread	agingstructureweight	age	spawningage	spawningzones	readability	otolithtype	otolithedge	otolithcentre	calibration	growthzone1	growthzone2	growthzone3	growthzone4	growthzone5	growthzone6	growthzone7	growthzone8	growthzone9	growthzonestotal	coastalannuli	oceanicannuli	agereader	preferredagereading	tagid	tagtype	gonadweight	liverweight	stomachweight	diameter	mantlelength	carapacelength	headlength	snouttoendoftail	snouttoendsqueezed	snouttoanalfin	snouttodorsalfin	forklength	snouttoboneknob	lengthwithouthead	carapacewidth	rightclawwidth	rightclawlength	meroswidth	meroslength	japanesecut	abdomenwidth	tissuesamplenumber	individualcomment	cond
4	2020	LMEL	2	60013	40	44	1			2	0.055																																																																						
4	2020	LMEL	2	60013	40	45	1			2	0.135																																																																						
4	2020	LMEL	2	60013	40	46	1			2	0.09																																																																						
4	2020	LMEL	2	60013	40	47	1			2	0.085																																																																						
4	2020	LMEL	2	60013	40	48	1			2	0.05																																																																						
4	2020	LMEL	2	60013	40	49	1			2	0.085																																																																						
4	2020	LMEL	2	60013	40	50	1			2	0.1																																																																						
4	2020	LMEL	2	60013	40	51	1			2	0.08																																																																						
4	2020	LMEL	2	60013	40	52	1			2	0.09																																																																						
4	2020	LMEL	2	60013	40	53	1			2	0.08																																																																						
4	2020	LMEL	2	60013	40	54	1			2	0.145																																																																						
4	2020	LMEL	2	60013	40	55	1			2	0.04																																																																						
4	2020	LMEL	2	60013	40	56	1			2	0.09																																																																						
4	2020	LMEL	2	60013	40	57	1			2	0.09																																																																						
4	2020	LMEL	2	60013	43	1	1	0.168		2	0.305	1		2		8				4							1		1					7			1																		1																										0.5777951890167325
4	2020	LMEL	2	60013	43	2	1	0.193		2	0.305	1		2		8				3							1		1					9			2																		1																										0.6637766159537463
4	2020	LMEL	2	60013	43	3	1	0.169		2	0.295	1		2		8				4							1		1					6			1																		1																										0.6418385446121108
4	2020	LMEL	2	60013	43	4	1	0.191		2	0.31	1		2		8				3							1		1					9			1																		1																										0.6258688
4	2020	LMEL	2	60013	43	5	1	0.18		2	0.295	1		1		8				4							1		1					8			1																		1																										0.6836150179300589
4	2020	LMEL	2	60013	43	6	1	0.07		2	0.22	3		1		2				2							1		1					2			1																		1																										0.6354889363929478
4	2020	LMEL	2	60013	43	7	1	0.183		2	0.3	1		1		8				3							1		1					7			1																		1																										0.6611118668789842
4	2020	LMEL	2	60013	43	8	1	0.159		2	0.285	1		2		8				4							1		1					7			1																		1																										0.6690885181227911
4	2020	LMEL	2	60013	43	9	1	0.12		2	0.27	1		1		8				3							1		1					3			1																		1																										0.5930369126868973
4	2020	LMEL	2	60013	43	10	1	0.168		2	0.295	1		2		8				3							1		1					7			1																		1																										0.6380406834013882
4	2020	LMEL	2	60013	43	11	1	0.189		2	0.305	1		1		8				4							1		1					8			1																		1																										0.6500195876438241
4	2020	LMEL	2	60013	43	12	1	0.197		2	0.31	1		2		8				4							1		1					7			1																		1																										0.6455296
